level,result,block_reached,total_length,time
level_931.txt,0,50,86,45
level_932.txt,1,113,113,20
level_933.txt,1,79,79,14
level_934.txt,1,104,104,16
level_935.txt,1,111,111,17
level_936.txt,0,54,104,9
level_937.txt,1,100,100,15
level_938.txt,0,20,101,45
level_939.txt,1,94,94,15
level_940.txt,1,119,119,18
level_941.txt,1,95,95,17
level_942.txt,0,68,143,9
level_943.txt,1,101,101,17
level_944.txt,0,75,77,9
level_945.txt,1,105,105,16
level_946.txt,0,102,122,12
level_947.txt,1,56,56,11
level_948.txt,1,102,102,16
level_949.txt,1,116,116,17
level_950.txt,1,114,114,18
level_951.txt,0,20,102,3
level_952.txt,1,124,124,18
level_953.txt,0,27,91,4
level_954.txt,1,108,108,17
level_955.txt,0,91,99,45
level_956.txt,1,109,109,17
level_957.txt,1,127,127,19
level_958.txt,0,100,110,13
level_959.txt,0,88,99,10
level_960.txt,1,115,115,18
level_961.txt,1,113,113,18
level_962.txt,1,98,98,15
level_963.txt,0,64,87,9
level_964.txt,1,87,87,13
level_965.txt,0,36,69,45
level_966.txt,1,95,95,17
level_967.txt,1,97,97,15
level_968.txt,1,93,93,15
level_969.txt,1,69,69,13
level_970.txt,0,38,98,45
level_971.txt,0,58,89,45
level_972.txt,1,84,84,13
level_973.txt,0,18,131,45
level_974.txt,0,70,96,45
level_975.txt,0,82,137,9
level_976.txt,1,82,82,14
level_977.txt,0,51,124,6
level_978.txt,1,105,105,19
level_979.txt,1,98,98,16
level_980.txt,0,32,86,45
level_981.txt,1,103,103,16
level_982.txt,1,58,58,11
level_983.txt,1,133,133,21
level_984.txt,1,104,104,16
level_985.txt,0,66,111,45
level_986.txt,1,102,102,15
level_987.txt,0,103,113,11
level_988.txt,1,109,109,17
level_989.txt,0,55,99,45
level_990.txt,1,95,95,15
level_991.txt,1,85,85,18
level_992.txt,1,112,112,17
level_993.txt,1,90,90,14
level_994.txt,1,104,104,16
level_995.txt,1,111,111,18
level_996.txt,1,96,96,15
level_997.txt,1,81,81,14
level_998.txt,1,107,107,15
level_999.txt,1,97,97,15
