level,result,block_reached,total_length,time
level_924.txt,1,132,132,19
level_925.txt,0,42,138,45
level_926.txt,1,95,95,16
level_927.txt,1,123,123,22
level_928.txt,1,141,141,22
level_929.txt,1,128,128,18
level_930.txt,1,134,134,20
level_931.txt,1,133,133,18
level_932.txt,0,22,141,45
level_933.txt,0,11,120,45
level_934.txt,0,6,128,45
level_935.txt,0,128,149,44
level_936.txt,1,120,120,18
level_937.txt,1,147,147,21
level_938.txt,1,118,118,18
level_939.txt,0,76,119,45
level_940.txt,0,94,140,45
level_941.txt,0,27,125,45
level_942.txt,0,32,133,45
level_943.txt,0,90,131,45
level_944.txt,1,141,141,19
level_945.txt,1,126,126,19
level_946.txt,1,156,156,22
level_947.txt,0,39,127,45
level_948.txt,1,138,138,22
level_949.txt,0,51,155,45
level_950.txt,1,141,141,19
level_951.txt,0,31,129,45
level_952.txt,1,141,141,21
level_953.txt,1,144,144,20
level_954.txt,1,121,121,17
level_955.txt,1,143,143,20
level_956.txt,1,134,134,19
level_957.txt,0,64,153,45
level_958.txt,1,149,149,20
level_959.txt,1,142,142,19
level_960.txt,1,128,128,19
level_961.txt,1,133,133,44
level_962.txt,0,71,130,45
level_963.txt,0,140,151,15
level_964.txt,1,122,122,19
level_965.txt,1,147,147,22
level_966.txt,1,142,142,22
level_967.txt,1,131,131,19
level_968.txt,1,135,135,20
level_969.txt,0,94,145,45
level_970.txt,1,133,133,19
level_971.txt,1,126,126,22
level_972.txt,0,126,147,45
level_973.txt,1,134,134,19
level_974.txt,0,5,147,45
level_975.txt,0,86,159,10
level_976.txt,1,120,120,18
level_977.txt,0,166,168,22
level_978.txt,0,81,121,45
level_979.txt,1,108,108,18
level_980.txt,1,140,140,21
level_981.txt,1,140,140,20
level_982.txt,1,148,148,20
level_983.txt,0,31,112,45
level_984.txt,1,122,122,17
level_985.txt,0,122,141,45
level_986.txt,0,15,108,45
level_987.txt,0,110,117,14
level_988.txt,0,130,142,17
level_989.txt,0,102,129,45
level_990.txt,1,135,135,21
level_991.txt,1,162,162,22
level_992.txt,0,161,199,18
level_993.txt,1,140,140,20
level_994.txt,1,155,155,26
level_995.txt,0,129,171,15
level_996.txt,1,141,141,19
level_997.txt,0,116,185,15
level_998.txt,1,113,113,17
level_999.txt,0,35,127,45
