level,result,block_reached,total_length,time
level_931.txt,0,5,126,45
level_932.txt,0,33,107,45
level_933.txt,0,53,87,45
level_934.txt,0,34,112,7
level_935.txt,0,89,136,11
level_936.txt,0,15,118,45
level_937.txt,0,67,127,45
level_938.txt,1,132,132,19
level_939.txt,0,15,146,45
level_940.txt,0,49,120,45
level_941.txt,0,68,148,45
level_942.txt,0,80,147,45
level_943.txt,0,160,165,45
level_944.txt,0,82,117,45
level_945.txt,1,159,159,23
level_946.txt,0,52,144,45
level_947.txt,0,114,120,45
level_948.txt,1,148,148,24
level_949.txt,1,131,131,19
level_950.txt,1,120,120,18
level_951.txt,0,16,143,45
level_952.txt,0,107,149,45
level_953.txt,0,63,148,7
level_954.txt,1,128,128,22
level_955.txt,1,157,157,23
level_956.txt,1,135,135,36
level_957.txt,0,73,167,45
level_958.txt,0,4,125,45
level_959.txt,0,137,142,20
level_960.txt,1,139,139,21
level_961.txt,1,148,148,20
level_962.txt,0,150,151,21
level_963.txt,1,153,153,21
level_964.txt,1,130,130,19
level_965.txt,0,32,155,45
level_966.txt,0,49,147,45
level_967.txt,1,144,144,21
level_968.txt,0,35,135,4
level_969.txt,0,53,137,45
level_970.txt,1,121,121,19
level_971.txt,1,163,163,23
level_972.txt,1,134,134,20
level_973.txt,0,19,130,45
level_974.txt,0,24,139,45
level_975.txt,1,121,121,21
level_976.txt,1,142,142,20
level_977.txt,0,115,134,45
level_978.txt,1,128,128,20
level_979.txt,1,138,138,20
level_980.txt,0,42,61,45
level_981.txt,1,149,149,21
level_982.txt,1,161,161,22
level_983.txt,0,26,117,45
level_984.txt,1,155,155,23
level_985.txt,1,127,127,18
level_986.txt,1,143,143,22
level_987.txt,0,78,147,8
level_988.txt,0,128,132,22
level_989.txt,1,138,138,21
level_990.txt,1,145,145,20
level_991.txt,1,159,159,23
level_992.txt,0,25,159,45
level_993.txt,1,150,150,22
level_994.txt,0,7,153,45
level_995.txt,1,144,144,20
level_996.txt,1,133,133,19
level_997.txt,1,139,139,19
level_998.txt,1,158,158,22
level_999.txt,1,159,159,22
