level,result,block_reached,total_length,time
level_931.txt,1,201,201,27
level_932.txt,1,201,201,33
level_933.txt,1,190,190,28
level_934.txt,1,195,195,27
level_935.txt,0,186,201,45
level_936.txt,1,201,201,31
level_937.txt,1,201,201,32
level_938.txt,0,169,174,22
level_939.txt,0,121,201,45
level_940.txt,0,151,171,45
level_941.txt,1,201,201,26
level_942.txt,0,57,201,45
level_943.txt,1,170,170,22
level_944.txt,0,31,201,45
level_945.txt,1,195,195,26
level_946.txt,1,195,195,25
level_947.txt,0,21,201,45
level_948.txt,1,185,185,24
level_949.txt,0,62,201,45
level_950.txt,1,201,201,27
level_951.txt,0,112,201,13
level_952.txt,1,192,192,25
level_953.txt,0,140,201,16
level_954.txt,1,201,201,27
level_955.txt,0,70,201,8
level_956.txt,0,88,201,9
level_957.txt,0,73,192,45
level_958.txt,0,87,168,45
level_959.txt,1,201,201,27
level_960.txt,0,73,179,45
level_961.txt,1,201,201,27
level_962.txt,1,201,201,28
level_963.txt,0,91,201,45
level_964.txt,0,61,172,45
level_965.txt,0,145,201,45
level_966.txt,1,201,201,25
level_967.txt,1,201,201,40
level_968.txt,1,201,201,27
level_969.txt,1,189,189,24
level_970.txt,0,179,201,45
level_971.txt,1,196,196,27
level_972.txt,0,161,181,45
level_973.txt,1,201,201,27
level_974.txt,1,177,177,25
level_975.txt,1,164,164,25
level_976.txt,0,59,185,45
level_977.txt,1,201,201,34
level_978.txt,1,201,201,27
level_979.txt,0,6,201,45
level_980.txt,0,122,201,45
level_981.txt,0,35,194,4
level_982.txt,1,201,201,26
level_983.txt,1,183,183,25
level_984.txt,0,73,151,45
level_985.txt,1,201,201,27
level_986.txt,1,201,201,28
level_987.txt,1,201,201,27
level_988.txt,0,119,201,45
level_989.txt,1,201,201,27
level_990.txt,1,183,183,26
level_991.txt,0,131,178,14
level_992.txt,1,168,168,24
level_993.txt,0,26,177,45
level_994.txt,0,39,201,45
level_995.txt,1,201,201,37
level_996.txt,0,69,201,8
level_997.txt,1,201,201,25
level_998.txt,0,87,189,45
level_999.txt,1,201,201,27
