level,result,block_reached,total_length,time
level_931.txt,0,77,89,45
level_932.txt,1,111,111,19
level_933.txt,1,109,109,16
level_934.txt,1,103,103,18
level_935.txt,0,28,108,11
level_936.txt,1,97,97,16
level_937.txt,1,97,97,16
level_938.txt,0,100,104,45
level_939.txt,1,88,88,16
level_940.txt,1,94,94,15
level_941.txt,0,91,112,45
level_942.txt,1,87,87,16
level_943.txt,1,97,97,15
level_944.txt,1,98,98,16
level_945.txt,1,107,107,17
level_946.txt,1,90,90,15
level_947.txt,0,19,84,45
level_948.txt,0,59,118,7
level_949.txt,1,83,83,16
level_950.txt,1,85,85,13
level_951.txt,0,8,100,45
level_952.txt,0,63,114,45
level_953.txt,1,104,104,15
level_954.txt,1,102,102,16
level_955.txt,1,97,97,17
level_956.txt,1,89,89,15
level_957.txt,0,72,118,45
level_958.txt,0,31,108,3
level_959.txt,1,101,101,16
level_960.txt,0,56,85,45
level_961.txt,1,105,105,22
level_962.txt,1,88,88,15
level_963.txt,0,45,117,45
level_964.txt,1,102,102,15
level_965.txt,0,24,76,45
level_966.txt,1,101,101,16
level_967.txt,0,63,142,7
level_968.txt,1,112,112,18
level_969.txt,1,106,106,19
level_970.txt,0,73,115,45
level_971.txt,0,106,116,45
level_972.txt,1,94,94,16
level_973.txt,1,92,92,16
level_974.txt,1,99,99,15
level_975.txt,1,114,114,21
level_976.txt,0,60,109,45
level_977.txt,1,98,98,15
level_978.txt,0,89,118,9
level_979.txt,0,68,86,18
level_980.txt,1,87,87,14
level_981.txt,1,102,102,17
level_982.txt,1,89,89,16
level_983.txt,0,23,99,45
level_984.txt,1,109,109,17
level_985.txt,1,90,90,22
level_986.txt,0,36,114,4
level_987.txt,1,105,105,18
level_988.txt,0,92,106,11
level_989.txt,1,101,101,15
level_990.txt,0,48,106,45
level_991.txt,0,62,94,45
level_992.txt,0,58,91,45
level_993.txt,0,17,122,2
level_994.txt,0,36,69,45
level_995.txt,1,53,53,10
level_996.txt,1,105,105,16
level_997.txt,1,119,119,32
level_998.txt,1,111,111,16
level_999.txt,0,83,83,45
